"","subject","activity","measurement","average"
"394",1,"standing","fBodyBodyGyroJerkMag-std()",-0.994671123207547
"395",1,"standing","fBodyBodyGyroJerkMag-meanFreq()",0.334498734301887
"396",1,"laying","tBodyAcc-mean()-X",0.22159824394
"397",1,"laying","tBodyAcc-mean()-Y",-0.0405139534294
"398",1,"laying","tBodyAcc-mean()-Z",-0.11320355358
"399",1,"laying","tBodyAcc-std()-X",-0.9280564692
"400",1,"laying","tBodyAcc-std()-Y",-0.83682740562
"401",1,"laying","tBodyAcc-std()-Z",-0.826061401628
"402",1,"laying","tGravityAcc-mean()-X",-0.24888179828
"403",1,"laying","tGravityAcc-mean()-Y",0.70554977346
"404",1,"laying","tGravityAcc-mean()-Z",0.4458177198
"405",1,"laying","tGravityAcc-std()-X",-0.8968300184
"406",1,"laying","tGravityAcc-std()-Y",-0.90772000676
"407",1,"laying","tGravityAcc-std()-Z",-0.85236629022
"408",1,"laying","tBodyAccJerk-mean()-X",0.0810865342
"409",1,"laying","tBodyAccJerk-mean()-Y",0.0038382040088
"410",1,"laying","tBodyAccJerk-mean()-Z",0.010834236361
"411",1,"laying","tBodyAccJerk-std()-X",-0.958482112
"412",1,"laying","tBodyAccJerk-std()-Y",-0.9241492736
"413",1,"laying","tBodyAccJerk-std()-Z",-0.9548551108
"414",1,"laying","tBodyGyro-mean()-X",-0.016553093978
"415",1,"laying","tBodyGyro-mean()-Y",-0.064486124088
"416",1,"laying","tBodyGyro-mean()-Z",0.14868943626
"417",1,"laying","tBodyGyro-std()-X",-0.87354386782
"418",1,"laying","tBodyGyro-std()-Y",-0.9510904402
"419",1,"laying","tBodyGyro-std()-Z",-0.9082846626
"420",1,"laying","tBodyGyroJerk-mean()-X",-0.107270949192
"421",1,"laying","tBodyGyroJerk-mean()-Y",-0.04151728689
"422",1,"laying","tBodyGyroJerk-mean()-Z",-0.0740501211
"423",1,"laying","tBodyGyroJerk-std()-X",-0.9186085208
"424",1,"laying","tBodyGyroJerk-std()-Y",-0.9679072436
"425",1,"laying","tBodyGyroJerk-std()-Z",-0.9577901596
"426",1,"laying","tBodyAccMag-mean()",-0.8419291525
"427",1,"laying","tBodyAccMag-std()",-0.79514486386
"428",1,"laying","tGravityAccMag-mean()",-0.8419291525
"429",1,"laying","tGravityAccMag-std()",-0.79514486386
"430",1,"laying","tBodyAccJerkMag-mean()",-0.9543962646
"431",1,"laying","tBodyAccJerkMag-std()",-0.9282456284
"432",1,"laying","tBodyGyroMag-mean()",-0.874759548
"433",1,"laying","tBodyGyroMag-std()",-0.81901016976
"434",1,"laying","tBodyGyroJerkMag-mean()",-0.96346103
"435",1,"laying","tBodyGyroJerkMag-std()",-0.9358409828
"436",1,"laying","fBodyAcc-mean()-X",-0.9390990524
"437",1,"laying","fBodyAcc-mean()-Y",-0.86706520518
"438",1,"laying","fBodyAcc-mean()-Z",-0.8826668762
"439",1,"laying","fBodyAcc-std()-X",-0.9244374346
"440",1,"laying","fBodyAcc-std()-Y",-0.8336255561
"441",1,"laying","fBodyAcc-std()-Z",-0.81289155944
"442",1,"laying","fBodyAcc-meanFreq()-X",-0.158792670508
"443",1,"laying","fBodyAcc-meanFreq()-Y",0.097534841586
"444",1,"laying","fBodyAcc-meanFreq()-Z",0.08943765522
"445",1,"laying","fBodyAccJerk-mean()-X",-0.9570738838
"446",1,"laying","fBodyAccJerk-mean()-Y",-0.9224626098
"447",1,"laying","fBodyAccJerk-mean()-Z",-0.9480609042
"448",1,"laying","fBodyAccJerk-std()-X",-0.9641607086
"449",1,"laying","fBodyAccJerk-std()-Y",-0.9322178704
"450",1,"laying","fBodyAccJerk-std()-Z",-0.9605869872
"451",1,"laying","fBodyAccJerk-meanFreq()-X",0.132419092398
"452",1,"laying","fBodyAccJerk-meanFreq()-Y",0.024513618956
"453",1,"laying","fBodyAccJerk-meanFreq()-Z",0.02438794528
"454",1,"laying","fBodyGyro-mean()-X",-0.850249174586
"455",1,"laying","fBodyGyro-mean()-Y",-0.9521914948
"456",1,"laying","fBodyGyro-mean()-Z",-0.909302721
"457",1,"laying","fBodyGyro-std()-X",-0.8822964508
"458",1,"laying","fBodyGyro-std()-Y",-0.9512320494
"459",1,"laying","fBodyGyro-std()-Z",-0.9165825082
"460",1,"laying","fBodyGyro-meanFreq()-X",-0.003546795856
"461",1,"laying","fBodyGyro-meanFreq()-Y",-0.091529130882
"462",1,"laying","fBodyGyro-meanFreq()-Z",0.01045812566
"463",1,"laying","fBodyAccMag-mean()",-0.8617676481
"464",1,"laying","fBodyAccMag-std()",-0.7983009404
"465",1,"laying","fBodyAccMag-meanFreq()",0.08640856294
"466",1,"laying","fBodyBodyAccJerkMag-mean()",-0.9333003608
"467",1,"laying","fBodyBodyAccJerkMag-std()",-0.9218039756
"468",1,"laying","fBodyBodyAccJerkMag-meanFreq()",0.26639115416
"469",1,"laying","fBodyBodyGyroMag-mean()",-0.8621901854
"470",1,"laying","fBodyBodyGyroMag-std()",-0.82431943968
"471",1,"laying","fBodyBodyGyroMag-meanFreq()",-0.1397750127
"472",1,"laying","fBodyBodyGyroJerkMag-mean()",-0.9423669466
"473",1,"laying","fBodyBodyGyroJerkMag-std()",-0.9326606676
"474",1,"laying","fBodyBodyGyroJerkMag-meanFreq()",0.17648590708
"475",2,"walking","tBodyAcc-mean()-X",0.276426586440678
"476",2,"walking","tBodyAcc-mean()-Y",-0.0185949199145763
"477",2,"walking","tBodyAcc-mean()-Z",-0.105500357966102
"478",2,"walking","tBodyAcc-std()-X",-0.423642838474576
"479",2,"walking","tBodyAcc-std()-Y",-0.0780912533118644
"480",2,"walking","tBodyAcc-std()-Z",-0.425257524915254
"481",2,"walking","tGravityAcc-mean()-X",0.91301733338983
"482",2,"walking","tGravityAcc-mean()-Y",-0.34660709
"483",2,"walking","tGravityAcc-mean()-Z",0.0847270871186441
"484",2,"walking","tGravityAcc-std()-X",-0.972693201355932
"485",2,"walking","tGravityAcc-std()-Y",-0.972116879661017
"486",2,"walking","tGravityAcc-std()-Z",-0.972072847627119
"487",2,"walking","tBodyAccJerk-mean()-X",0.0618080696279661
"488",2,"walking","tBodyAccJerk-mean()-Y",0.0182492679288136
"489",2,"walking","tBodyAccJerk-mean()-Z",0.00789533706610169
"490",2,"walking","tBodyAccJerk-std()-X",-0.277530462620339
"491",2,"walking","tBodyAccJerk-std()-Y",-0.0166022362847458
"492",2,"walking","tBodyAccJerk-std()-Z",-0.586090418983051
"493",2,"walking","tBodyGyro-mean()-X",-0.0530258157347458
"494",2,"walking","tBodyGyro-mean()-Y",-0.0482382316949153
"495",2,"walking","tBodyGyro-mean()-Z",0.0828336633220339
"496",2,"walking","tBodyGyro-std()-X",-0.561550255762712
"497",2,"walking","tBodyGyro-std()-Y",-0.53845366779661
"498",2,"walking","tBodyGyro-std()-Z",-0.481085535084746
"499",2,"walking","tBodyGyroJerk-mean()-X",-0.0818833429152542
"500",2,"walking","tBodyGyroJerk-mean()-Y",-0.0538299449067797
"501",2,"walking","tBodyGyroJerk-mean()-Z",-0.0514939156830508
"502",2,"walking","tBodyGyroJerk-std()-X",-0.389549831525424
"503",2,"walking","tBodyGyroJerk-std()-Y",-0.634140436101695
"504",2,"walking","tBodyGyroJerk-std()-Z",-0.435492677288136
"505",2,"walking","tBodyAccMag-mean()",-0.290407593728814
"506",2,"walking","tBodyAccMag-std()",-0.422544169322034
"507",2,"walking","tGravityAccMag-mean()",-0.290407593728814
"508",2,"walking","tGravityAccMag-std()",-0.422544169322034
"509",2,"walking","tBodyAccJerkMag-mean()",-0.281424153881356
"510",2,"walking","tBodyAccJerkMag-std()",-0.164150985127119
"511",2,"walking","tBodyGyroMag-mean()",-0.446549092881356
"512",2,"walking","tBodyGyroMag-std()",-0.553019916271186
"513",2,"walking","tBodyGyroJerkMag-mean()",-0.547911950338983
"514",2,"walking","tBodyGyroJerkMag-std()",-0.557798151355932
"515",2,"walking","fBodyAcc-mean()-X",-0.346048161016949
"516",2,"walking","fBodyAcc-mean()-Y",-0.0219048103322034
"517",2,"walking","fBodyAcc-mean()-Z",-0.453806369830508
"518",2,"walking","fBodyAcc-std()-X",-0.457651383728814
"519",2,"walking","fBodyAcc-std()-Y",-0.16921968620339
"520",2,"walking","fBodyAcc-std()-Z",-0.455222146440678
"521",2,"walking","fBodyAcc-meanFreq()-X",-0.14579548970339
"522",2,"walking","fBodyAcc-meanFreq()-Y",0.198586466508475
"523",2,"walking","fBodyAcc-meanFreq()-Z",0.0688995208186441
"524",2,"walking","fBodyAccJerk-mean()-X",-0.304615322881356
"525",2,"walking","fBodyAccJerk-mean()-Y",-0.0787640836610169
"526",2,"walking","fBodyAccJerk-mean()-Z",-0.554956709661017
"527",2,"walking","fBodyAccJerk-std()-X",-0.31431306340678
"528",2,"walking","fBodyAccJerk-std()-Y",-0.0153329520084746
"529",2,"walking","fBodyAccJerk-std()-Z",-0.615898188474576
"530",2,"walking","fBodyAccJerk-meanFreq()-X",-0.0727101584479661
"531",2,"walking","fBodyAccJerk-meanFreq()-Y",-0.263574018186441
"532",2,"walking","fBodyAccJerk-meanFreq()-Z",-0.254846438755932
"533",2,"walking","fBodyGyro-mean()-X",-0.429713536101695
"534",2,"walking","fBodyGyro-mean()-Y",-0.55477211220339
"535",2,"walking","fBodyGyro-mean()-Z",-0.396659907457627
"536",2,"walking","fBodyGyro-std()-X",-0.604053019152542
"537",2,"walking","fBodyGyro-std()-Y",-0.533046952542373
"538",2,"walking","fBodyGyro-std()-Z",-0.559856635084746
"539",2,"walking","fBodyGyro-meanFreq()-X",0.00727967988474576
"540",2,"walking","fBodyGyro-meanFreq()-Y",-0.0427009322372881
"541",2,"walking","fBodyGyro-meanFreq()-Z",0.139752115269492
"542",2,"walking","fBodyAccMag-mean()",-0.324289427932203
"543",2,"walking","fBodyAccMag-std()",-0.577105211694915
"544",2,"walking","fBodyAccMag-meanFreq()",0.393206208305085
"545",2,"walking","fBodyBodyAccJerkMag-mean()",-0.169064352813559
"546",2,"walking","fBodyBodyAccJerkMag-std()",-0.164091969449153
"547",2,"walking","fBodyBodyAccJerkMag-meanFreq()",0.20750092670339
"548",2,"walking","fBodyBodyGyroMag-mean()",-0.530704814745763
"549",2,"walking","fBodyBodyGyroMag-std()",-0.651792839661017
"550",2,"walking","fBodyBodyGyroMag-meanFreq()",0.305283825254237
"551",2,"walking","fBodyBodyGyroJerkMag-mean()",-0.583249293389831
"552",2,"walking","fBodyBodyGyroJerkMag-std()",-0.558104554745763
"553",2,"walking","fBodyBodyGyroJerkMag-meanFreq()",0.126344614439492
"554",2,"walking upstairs","tBodyAcc-mean()-X",0.247164790395833
"555",2,"walking upstairs","tBodyAcc-mean()-Y",-0.0214121132045833
"556",2,"walking upstairs","tBodyAcc-mean()-Z",-0.152513899520833
"557",2,"walking upstairs","tBodyAcc-std()-X",-0.304376406458333
"558",2,"walking upstairs","tBodyAcc-std()-Y",0.108027279889583
"559",2,"walking upstairs","tBodyAcc-std()-Z",-0.112121021220833
"560",2,"walking upstairs","tGravityAcc-mean()-X",0.790717418541667
"561",2,"walking upstairs","tGravityAcc-mean()-Y",-0.416214890416667
"562",2,"walking upstairs","tGravityAcc-mean()-Z",-0.195888238891667
"563",2,"walking upstairs","tGravityAcc-std()-X",-0.934407739791667
"564",2,"walking upstairs","tGravityAcc-std()-Y",-0.92376745375
"565",2,"walking upstairs","tGravityAcc-std()-Z",-0.878004056875
"566",2,"walking upstairs","tBodyAccJerk-mean()-X",0.0744507839572917
"567",2,"walking upstairs","tBodyAccJerk-mean()-Y",-0.00970985514333333
"568",2,"walking upstairs","tBodyAccJerk-mean()-Z",0.01948143925
"569",2,"walking upstairs","tBodyAccJerk-std()-X",-0.276121886479167
"570",2,"walking upstairs","tBodyAccJerk-std()-Y",-0.185648954220833
"571",2,"walking upstairs","tBodyAccJerk-std()-Z",-0.5737463525
"572",2,"walking upstairs","tBodyGyro-mean()-X",-0.0576912634583333
"573",2,"walking upstairs","tBodyGyro-mean()-Y",-0.0320883097395833
"574",2,"walking upstairs","tBodyGyro-mean()-Z",0.0688374021666667
"575",2,"walking upstairs","tBodyGyro-std()-X",-0.439253058958333
"576",2,"walking upstairs","tBodyGyro-std()-Y",-0.466298336666667
"577",2,"walking upstairs","tBodyGyro-std()-Z",-0.163995791679167
"578",2,"walking upstairs","tBodyGyroJerk-mean()-X",-0.0828858001333333
"579",2,"walking upstairs","tBodyGyroJerk-mean()-Y",-0.0424053708458333
"580",2,"walking upstairs","tBodyGyroJerk-mean()-Z",-0.0445157481625
"581",2,"walking upstairs","tBodyGyroJerk-std()-X",-0.464854363125
"582",2,"walking upstairs","tBodyGyroJerk-std()-Y",-0.645491337708333
"583",2,"walking upstairs","tBodyGyroJerk-std()-Z",-0.467595961041667
"584",2,"walking upstairs","tBodyAccMag-mean()",-0.107322679520833
"585",2,"walking upstairs","tBodyAccMag-std()",-0.205977045295833
"586",2,"walking upstairs","tGravityAccMag-mean()",-0.107322679520833
"587",2,"walking upstairs","tGravityAccMag-std()",-0.205977045295833
"588",2,"walking upstairs","tBodyAccJerkMag-mean()",-0.321268911041667
"589",2,"walking upstairs","tBodyAccJerkMag-std()",-0.21738939458125
"590",2,"walking upstairs","tBodyGyroMag-mean()",-0.219713472958333
"591",2,"walking upstairs","tBodyGyroMag-std()",-0.377532167604167
"592",2,"walking upstairs","tBodyGyroJerkMag-mean()",-0.572816438541667
"593",2,"walking upstairs","tBodyGyroJerkMag-std()",-0.597291719166667
"594",2,"walking upstairs","fBodyAcc-mean()-X",-0.266720933270833
"595",2,"walking upstairs","fBodyAcc-mean()-Y",0.00992445881854167
"596",2,"walking upstairs","fBodyAcc-mean()-Z",-0.281001986202083
"597",2,"walking upstairs","fBodyAcc-std()-X",-0.320582414375
"598",2,"walking upstairs","fBodyAcc-std()-Y",0.0848802791083333
"599",2,"walking upstairs","fBodyAcc-std()-Z",-0.09454497643125
"600",2,"walking upstairs","fBodyAcc-meanFreq()-X",-0.281748011416667
"601",2,"walking upstairs","fBodyAcc-meanFreq()-Y",-0.0618894458958333
"602",2,"walking upstairs","fBodyAcc-meanFreq()-Z",-0.236589092316958
"603",2,"walking upstairs","fBodyAccJerk-mean()-X",-0.258639439729167
"604",2,"walking upstairs","fBodyAccJerk-mean()-Y",-0.1878421317125
"605",2,"walking upstairs","fBodyAccJerk-mean()-Z",-0.522728063333333
"606",2,"walking upstairs","fBodyAccJerk-std()-X",-0.365415441458333
"607",2,"walking upstairs","fBodyAccJerk-std()-Y",-0.243554146666667
"608",2,"walking upstairs","fBodyAccJerk-std()-Z",-0.625090981458333
"609",2,"walking upstairs","fBodyAccJerk-meanFreq()-X",-0.0491142923541667
"610",2,"walking upstairs","fBodyAccJerk-meanFreq()-Y",-0.287688885375
"611",2,"walking upstairs","fBodyAccJerk-meanFreq()-Z",-0.374218484791667
"612",2,"walking upstairs","fBodyGyro-mean()-X",-0.331643577458333
"613",2,"walking upstairs","fBodyGyro-mean()-Y",-0.488086123958333
"614",2,"walking upstairs","fBodyGyro-mean()-Z",-0.248601122
"615",2,"walking upstairs","fBodyGyro-std()-X",-0.476358845625
"616",2,"walking upstairs","fBodyGyro-std()-Y",-0.459758488958333
"617",2,"walking upstairs","fBodyGyro-std()-Z",-0.218072471479167
"618",2,"walking upstairs","fBodyGyro-meanFreq()-X",-0.115324433733333
"619",2,"walking upstairs","fBodyGyro-meanFreq()-Y",-0.130357850675
"620",2,"walking upstairs","fBodyGyro-meanFreq()-Z",-0.0773418117291667
"621",2,"walking upstairs","fBodyAccMag-mean()",-0.14531853915625
"622",2,"walking upstairs","fBodyAccMag-std()",-0.36672824375
"623",2,"walking upstairs","fBodyAccMag-meanFreq()",0.107680395229167
"624",2,"walking upstairs","fBodyBodyAccJerkMag-mean()",-0.189511136902083
"625",2,"walking upstairs","fBodyBodyAccJerkMag-std()",-0.2604238389625
"626",2,"walking upstairs","fBodyBodyAccJerkMag-meanFreq()",-0.0119168233583333
"627",2,"walking upstairs","fBodyBodyGyroMag-mean()",-0.450612184791667
"628",2,"walking upstairs","fBodyBodyGyroMag-std()",-0.438620401875
"629",2,"walking upstairs","fBodyBodyGyroMag-meanFreq()",-0.022752769044375
"630",2,"walking upstairs","fBodyBodyGyroJerkMag-mean()",-0.60079849625
"631",2,"walking upstairs","fBodyBodyGyroJerkMag-std()",-0.621820202916667
"632",2,"walking upstairs","fBodyBodyGyroJerkMag-meanFreq()",0.0467433991041667
"633",2,"walking downstairs","tBodyAcc-mean()-X",0.27761534806383
"634",2,"walking downstairs","tBodyAcc-mean()-Y",-0.0226614158361702
"635",2,"walking downstairs","tBodyAcc-mean()-Z",-0.116812942382979
"636",2,"walking downstairs","tBodyAcc-std()-X",0.0463666814446808
"637",2,"walking downstairs","tBodyAcc-std()-Y",0.262881788951064
"638",2,"walking downstairs","tBodyAcc-std()-Z",-0.10283790806383
"639",2,"walking downstairs","tGravityAcc-mean()-X",0.861831345531915
"640",2,"walking downstairs","tGravityAcc-mean()-Y",-0.325780100638298
"641",2,"walking downstairs","tGravityAcc-mean()-Z",-0.0438890162723404
"642",2,"walking downstairs","tGravityAcc-std()-X",-0.940361759574468
"643",2,"walking downstairs","tGravityAcc-std()-Y",-0.940068525531915
"644",2,"walking downstairs","tGravityAcc-std()-Z",-0.931438313191489
"645",2,"walking downstairs","tBodyAccJerk-mean()-X",0.110040615569574
"646",2,"walking downstairs","tBodyAccJerk-mean()-Y",-0.00327959081489362
"647",2,"walking downstairs","tBodyAccJerk-mean()-Z",-0.0209351677765957
"648",2,"walking downstairs","tBodyAccJerk-std()-X",0.147249143238298
"649",2,"walking downstairs","tBodyAccJerk-std()-Y",0.126828014557447
"650",2,"walking downstairs","tBodyAccJerk-std()-Z",-0.340122023191489
"651",2,"walking downstairs","tBodyGyro-mean()-X",-0.11594735287234
"652",2,"walking downstairs","tBodyGyro-mean()-Y",-0.00482329231914894
"653",2,"walking downstairs","tBodyGyro-mean()-Z",0.097173808906383
"654",2,"walking downstairs","tBodyGyro-std()-X",-0.320789230008511
"655",2,"walking downstairs","tBodyGyro-std()-Y",-0.415739144893617
"656",2,"walking downstairs","tBodyGyro-std()-Z",-0.279418388042553
"657",2,"walking downstairs","tBodyGyroJerk-mean()-X",-0.0581038498510638
"658",2,"walking downstairs","tBodyGyroJerk-mean()-Y",-0.0421470257531915
"659",2,"walking downstairs","tBodyGyroJerk-mean()-Z",-0.0710229816893617
"660",2,"walking downstairs","tBodyGyroJerk-std()-X",-0.243940592553192
"661",2,"walking downstairs","tBodyGyroJerk-std()-Y",-0.469396701106383
"662",2,"walking downstairs","tBodyGyroJerk-std()-Z",-0.218266318606383
"663",2,"walking downstairs","tBodyAccMag-mean()",0.0899511204978723
"664",2,"walking downstairs","tBodyAccMag-std()",0.215586334889362
"665",2,"walking downstairs","tGravityAccMag-mean()",0.0899511204978723
"666",2,"walking downstairs","tGravityAccMag-std()",0.215586334889362
"667",2,"walking downstairs","tBodyAccJerkMag-mean()",0.00565516335106383
"668",2,"walking downstairs","tBodyAccJerkMag-std()",0.22961718512766
"669",2,"walking downstairs","tBodyGyroMag-mean()",-0.162188586930426
"670",2,"walking downstairs","tBodyGyroMag-std()",-0.274844110531915
"671",2,"walking downstairs","tBodyGyroJerkMag-mean()",-0.410872671489362
"672",2,"walking downstairs","tBodyGyroJerkMag-std()",-0.343187875404255
"673",2,"walking downstairs","fBodyAcc-mean()-X",0.112841160325532
"674",2,"walking downstairs","fBodyAcc-mean()-Y",0.278345041765957
"675",2,"walking downstairs","fBodyAcc-mean()-Z",-0.131290772
"676",2,"walking downstairs","fBodyAcc-std()-X",0.0161046198595745
"677",2,"walking downstairs","fBodyAcc-std()-Y",0.171973972957447
"678",2,"walking downstairs","fBodyAcc-std()-Z",-0.162032894287234
"679",2,"walking downstairs","fBodyAcc-meanFreq()-X",-0.273711609659574
"680",2,"walking downstairs","fBodyAcc-meanFreq()-Y",0.0119309606468085
"681",2,"walking downstairs","fBodyAcc-meanFreq()-Z",0.0903678546504255
"682",2,"walking downstairs","fBodyAccJerk-mean()-X",0.138120681087234
"683",2,"walking downstairs","fBodyAccJerk-mean()-Y",0.0962091607617021
"684",2,"walking downstairs","fBodyAccJerk-mean()-Z",-0.271498721106383
"685",2,"walking downstairs","fBodyAccJerk-std()-X",0.0499590624829787
"686",2,"walking downstairs","fBodyAccJerk-std()-Y",0.0808333491276596
"687",2,"walking downstairs","fBodyAccJerk-std()-Z",-0.408227423191489
"688",2,"walking downstairs","fBodyAccJerk-meanFreq()-X",-0.143898149531915
"689",2,"walking downstairs","fBodyAccJerk-meanFreq()-Y",-0.357514501744681
"690",2,"walking downstairs","fBodyAccJerk-meanFreq()-Z",-0.234703932446809
"691",2,"walking downstairs","fBodyGyro-mean()-X",-0.145775970406383
"692",2,"walking downstairs","fBodyGyro-mean()-Y",-0.361913824
"693",2,"walking downstairs","fBodyGyro-mean()-Z",-0.0874944736085106
"694",2,"walking downstairs","fBodyGyro-std()-X",-0.379436674361702
"695",2,"walking downstairs","fBodyGyro-std()-Y",-0.458732747446809
"696",2,"walking downstairs","fBodyGyro-std()-Z",-0.422987665106383
"697",2,"walking downstairs","fBodyGyro-meanFreq()-X",-0.0375298023191489
"698",2,"walking downstairs","fBodyGyro-meanFreq()-Y",0.0770894557234043
"699",2,"walking downstairs","fBodyGyro-meanFreq()-Z",0.1367749584
"700",2,"walking downstairs","fBodyAccMag-mean()",0.293424826591489
"701",2,"walking downstairs","fBodyAccMag-std()",-0.0214787881723404
"702",2,"walking downstairs","fBodyAccMag-meanFreq()",0.0938321297617021
"703",2,"walking downstairs","fBodyBodyAccJerkMag-mean()",0.222247409576596
"704",2,"walking downstairs","fBodyBodyAccJerkMag-std()",0.227480732542553
"705",2,"walking downstairs","fBodyBodyAccJerkMag-meanFreq()",0.0188355111404255
"706",2,"walking downstairs","fBodyBodyGyroMag-mean()",-0.320838543553191
